SH603501	2021-06-30	2021-12-30
SH603517	2021-06-30	2021-12-30
SH603658	2021-06-30	2021-12-30
SH603659	2021-06-30	2021-12-30
SH603799	2021-06-30	2021-12-30
SH603806	2021-06-30	2021-12-30
SH603833	2021-06-30	2021-12-30
SH603882	2021-06-30	2021-12-30
SH603899	2021-06-30	2021-12-30
SH603939	2021-06-30	2021-12-30
SH603986	2021-06-30	2021-12-30
SH603993	2021-06-30	2021-12-30
SH688008	2021-06-30	2021-12-30
SH688009	2021-06-30	2021-12-30
SH688012	2021-06-30	2021-12-30
SH688036	2021-06-30	2021-12-30
SH688111	2021-06-30	2021-12-30
SH688126	2021-06-30	2021-12-30
SH688169	2021-06-30	2021-12-30
SH688363	2021-06-30	2021-12-30
SH688396	2021-06-30	2021-12-30
SZ000001	2021-06-30	2021-12-30
SZ000002	2021-06-30	2021-12-30
SZ000063	2021-06-30	2021-12-30
SZ000066	2021-06-30	2021-12-30
SZ000069	2021-06-30	2021-12-30
SZ000100	2021-06-30	2021-12-30
SZ000157	2021-06-30	2021-12-30
SZ000166	2021-06-30	2021-12-30
SZ000333	2021-06-30	2021-12-30
SZ000338	2021-06-30	2021-12-30
SZ000425	2021-06-30	2021-12-30
SZ000538	2021-06-30	2021-12-30
SZ000568	2021-06-30	2021-12-30
SZ000596	2021-06-30	2021-12-30
SZ000625	2021-06-30	2021-12-30
SZ000651	2021-06-30	2021-12-30
SZ000656	2021-06-30	2021-12-30
SZ000661	2021-06-30	2021-12-30
SZ000703	2021-06-30	2021-12-30
SZ000708	2021-06-30	2021-12-30
SZ000725	2021-06-30	2021-12-30
SZ000728	2021-06-30	2021-12-30
SZ000768	2021-06-30	2021-12-30
SZ000776	2021-06-30	2021-12-30
SZ000783	2021-06-30	2021-12-30
SZ000786	2021-06-30	2021-12-30
SZ000800	2021-06-30	2021-12-30
SZ000858	2021-06-30	2021-12-30
SZ000860	2021-06-30	2021-12-30
SZ000876	2021-06-30	2021-12-30
SZ000895	2021-06-30	2021-12-30
SZ000938	2021-06-30	2021-12-30
SZ000963	2021-06-30	2021-12-30
SZ000977	2021-06-30	2021-12-30
SZ001979	2021-06-30	2021-12-30
SZ002001	2021-06-30	2021-12-30
SZ002007	2021-06-30	2021-12-30
SZ002008	2021-06-30	2021-12-30
SZ002024	2021-06-30	2021-12-30
SZ002027	2021-06-30	2021-12-30
SZ002032	2021-06-30	2021-12-30
SZ002044	2021-06-30	2021-12-30
SZ002049	2021-06-30	2021-12-30
SZ002050	2021-06-30	2021-12-30
SZ002120	2021-06-30	2021-12-30
SZ002129	2021-06-30	2021-12-30
SZ002142	2021-06-30	2021-12-30
SZ002153	2021-06-30	2021-12-30
SZ002157	2021-06-30	2021-12-30
SZ002179	2021-06-30	2021-12-30
SZ002202	2021-06-30	2021-12-30
SZ002230	2021-06-30	2021-12-30
SZ002236	2021-06-30	2021-12-30
SZ002241	2021-06-30	2021-12-30
SZ002252	2021-06-30	2021-12-30
SZ002271	2021-06-30	2021-12-30
SZ002304	2021-06-30	2021-12-30
SZ002311	2021-06-30	2021-12-30
SZ002352	2021-06-30	2021-12-30
SZ002371	2021-06-30	2021-12-30
SZ002384	2021-06-30	2021-12-30
SZ002410	2021-06-30	2021-12-30
SZ002414	2021-06-30	2021-12-30
SZ002415	2021-06-30	2021-12-30
SZ002456	2021-06-30	2021-12-30
SZ002460	2021-06-30	2021-12-30
SZ002463	2021-06-30	2021-12-30
SZ002475	2021-06-30	2021-12-30
SZ002493	2021-06-30	2021-12-30
SZ002508	2021-06-30	2021-12-30
SZ002555	2021-06-30	2021-12-30
SZ002558	2021-06-30	2021-12-30
SZ002594	2021-06-30	2021-12-30
SZ002600	2021-06-30	2021-12-30
SZ002601	2021-06-30	2021-12-30
SZ002602	2021-06-30	2021-12-30
SZ002607	2021-06-30	2021-12-30
SZ002624	2021-06-30	2021-12-30
SZ002673	2021-06-30	2021-12-30
SZ002714	2021-06-30	2021-12-30
SZ002736	2021-06-30	2021-12-30
SZ002739	2021-06-30	2021-12-30
SZ002773	2021-06-30	2021-12-30
SZ002812	2021-06-30	2021-12-30
SZ002821	2021-06-30	2021-12-30
SZ002841	2021-06-30	2021-12-30
SZ002916	2021-06-30	2021-12-30
SZ002938	2021-06-30	2021-12-30
SZ002939	2021-06-30	2021-12-30
SZ002945	2021-06-30	2021-12-30
SZ003816	2021-06-30	2021-12-30
SZ300003	2021-06-30	2021-12-30
SZ300014	2021-06-30	2021-12-30
SZ300015	2021-06-30	2021-12-30
SZ300033	2021-06-30	2021-12-30
SZ300059	2021-06-30	2021-12-30
SZ300122	2021-06-30	2021-12-30
SZ300124	2021-06-30	2021-12-30
SZ300136	2021-06-30	2021-12-30
SZ300142	2021-06-30	2021-12-30
SZ300144	2021-06-30	2021-12-30
SZ300274	2021-06-30	2021-12-30
SZ300347	2021-06-30	2021-12-30
SZ300408	2021-06-30	2021-12-30
SZ300413	2021-06-30	2021-12-30
SZ300433	2021-06-30	2021-12-30
SZ300450	2021-06-30	2021-12-30
SZ300498	2021-06-30	2021-12-30
SZ300529	2021-06-30	2021-12-30
SZ300558	2021-06-30	2021-12-30
SZ300595	2021-06-30	2021-12-30
SZ300601	2021-06-30	2021-12-30
SZ300628	2021-06-30	2021-12-30
SZ300676	2021-06-30	2021-12-30
SZ300677	2021-06-30	2021-12-30
SH600000	2021-12-31	2022-06-29
SH600009	2021-12-31	2022-06-29
SH600010	2021-12-31	2022-06-29
SH600011	2021-12-31	2022-06-29
SH600015	2021-12-31	2022-06-29
SH600016	2021-12-31	2022-06-29
SH600018	2021-12-31	2022-06-29
SH600019	2021-12-31	2022-06-29
SH600025	2021-12-31	2022-06-29
SH600028	2021-12-31	2022-06-29
SH600029	2021-12-31	2022-06-29
SH600030	2021-12-31	2022-06-29
SH600031	2021-12-31	2022-06-29
SH600036	2021-12-31	2022-06-29
SH600048	2021-12-31	2022-06-29
SH600050	2021-12-31	2022-06-29
SH600061	2021-12-31	2022-06-29
SH600079	2021-12-31	2022-06-29
SH600085	2021-12-31	2022-06-29
SH600104	2021-12-31	2022-06-29
SH600109	2021-12-31	2022-06-29
SH600111	2021-12-31	2022-06-29
SH600115	2021-12-31	2022-06-29
SH600132	2021-12-31	2022-06-29
SH600143	2021-12-31	2022-06-29
SH600150	2021-12-31	2022-06-29
SH600161	2021-12-31	2022-06-29
SH600176	2021-12-31	2022-06-29
SH600183	2021-12-31	2022-06-29
SH600196	2021-12-31	2022-06-29
SH600276	2021-12-31	2022-06-29
SH600309	2021-12-31	2022-06-29
SH600332	2021-12-31	2022-06-29
SH600346	2021-12-31	2022-06-29
SH600352	2021-12-31	2022-06-29
SH600362	2021-12-31	2022-06-29
SH600383	2021-12-31	2022-06-29
SH600406	2021-12-31	2022-06-29
SH600426	2021-12-31	2022-06-29
SH600436	2021-12-31	2022-06-29
SH600438	2021-12-31	2022-06-29
SH600489	2021-12-31	2022-06-29
SH600519	2021-12-31	2022-06-29
SH600547	2021-12-31	2022-06-29
SH600570	2021-12-31	2022-06-29
SH600584	2021-12-31	2022-06-29
SH600585	2021-12-31	2022-06-29
SH600588	2021-12-31	2022-06-29
SH600600	2021-12-31	2022-06-29
SH600606	2021-12-31	2022-06-29
SH600655	2021-12-31	2022-06-29
SH600660	2021-12-31	2022-06-29
SH600690	2021-12-31	2022-06-29
SH600741	2021-12-31	2022-06-29
SH600745	2021-12-31	2022-06-29
SH600760	2021-12-31	2022-06-29
SH600763	2021-12-31	2022-06-29
SH600795	2021-12-31	2022-06-29
SH600809	2021-12-31	2022-06-29
SH600837	2021-12-31	2022-06-29
SH600845	2021-12-31	2022-06-29
SH600848	2021-12-31	2022-06-29
SH600872	2021-12-31	2022-06-29
SH600886	2021-12-31	2022-06-29
SH600887	2021-12-31	2022-06-29
SH600893	2021-12-31	2022-06-29
SH600900	2021-12-31	2022-06-29
SH600905	2021-12-31	2022-06-29
SH600918	2021-12-31	2022-06-29
SH600919	2021-12-31	2022-06-29
SH600926	2021-12-31	2022-06-29
SH600958	2021-12-31	2022-06-29
SH600989	2021-12-31	2022-06-29
SH600999	2021-12-31	2022-06-29
SH601006	2021-12-31	2022-06-29
SH601009	2021-12-31	2022-06-29
SH601012	2021-12-31	2022-06-29
SH601021	2021-12-31	2022-06-29
SH601066	2021-12-31	2022-06-29
SH601088	2021-12-31	2022-06-29
SH601100	2021-12-31	2022-06-29
SH601108	2021-12-31	2022-06-29
SH601111	2021-12-31	2022-06-29
SH601138	2021-12-31	2022-06-29
SH601155	2021-12-31	2022-06-29
SH601162	2021-12-31	2022-06-29
SH601166	2021-12-31	2022-06-29
SH601169	2021-12-31	2022-06-29
SH601186	2021-12-31	2022-06-29
SH601211	2021-12-31	2022-06-29
SH601216	2021-12-31	2022-06-29
SH601225	2021-12-31	2022-06-29
SH601229	2021-12-31	2022-06-29
SH601231	2021-12-31	2022-06-29
SH601236	2021-12-31	2022-06-29
SH601238	2021-12-31	2022-06-29
SH601288	2021-12-31	2022-06-29
SH601318	2021-12-31	2022-06-29
SH601319	2021-12-31	2022-06-29
SH601328	2021-12-31	2022-06-29
SH601336	2021-12-31	2022-06-29
SH601360	2021-12-31	2022-06-29
SH601377	2021-12-31	2022-06-29
SH601390	2021-12-31	2022-06-29
SH601398	2021-12-31	2022-06-29
SH601600	2021-12-31	2022-06-29
SH601601	2021-12-31	2022-06-29
SH601607	2021-12-31	2022-06-29
SH601618	2021-12-31	2022-06-29
SH601628	2021-12-31	2022-06-29
SH601633	2021-12-31	2022-06-29
SH601658	2021-12-31	2022-06-29
SH601668	2021-12-31	2022-06-29
SH601669	2021-12-31	2022-06-29
SH601688	2021-12-31	2022-06-29
SH601696	2021-12-31	2022-06-29
SH601698	2021-12-31	2022-06-29
SH601728	2021-12-31	2022-06-29
SH601766	2021-12-31	2022-06-29
SH601788	2021-12-31	2022-06-29
SH601799	2021-12-31	2022-06-29
SH601800	2021-12-31	2022-06-29
SH601808	2021-12-31	2022-06-29
SH601816	2021-12-31	2022-06-29
SH601818	2021-12-31	2022-06-29
SH601838	2021-12-31	2022-06-29
SH601857	2021-12-31	2022-06-29
SH601865	2021-12-31	2022-06-29
SH601868	2021-12-31	2022-06-29
SH601877	2021-12-31	2022-06-29
SH601878	2021-12-31	2022-06-29
SH601881	2021-12-31	2022-06-29
SH601888	2021-12-31	2022-06-29
SH601898	2021-12-31	2022-06-29
SH601899	2021-12-31	2022-06-29
SH601901	2021-12-31	2022-06-29
SH601916	2021-12-31	2022-06-29
SH601919	2021-12-31	2022-06-29
SH601933	2021-12-31	2022-06-29
SH601939	2021-12-31	2022-06-29
SH601966	2021-12-31	2022-06-29
SH601985	2021-12-31	2022-06-29
SH601988	2021-12-31	2022-06-29
SH601989	2021-12-31	2022-06-29
SH601990	2021-12-31	2022-06-29
SH601995	2021-12-31	2022-06-29
SH601998	2021-12-31	2022-06-29
SH603019	2021-12-31	2022-06-29
SH603087	2021-12-31	2022-06-29
SH603160	2021-12-31	2022-06-29
SH603195	2021-12-31	2022-06-29
SH603233	2021-12-31	2022-06-29
SH603259	2021-12-31	2022-06-29
SH603260	2021-12-31	2022-06-29
SH603288	2021-12-31	2022-06-29
SH603338	2021-12-31	2022-06-29
SH603369	2021-12-31	2022-06-29
SH603392	2021-12-31	2022-06-29
SH603486	2021-12-31	2022-06-29
SH603501	2021-12-31	2022-06-29
SH603517	2021-12-31	2022-06-29
SH603658	2021-12-31	2022-06-29
SH603659	2021-12-31	2022-06-29
SH603799	2021-12-31	2022-06-29
SH603806	2021-12-31	2022-06-29
SH603833	2021-12-31	2022-06-29
SH603882	2021-12-31	2022-06-29
SH603899	2021-12-31	2022-06-29
SH603939	2021-12-31	2022-06-29
SH603986	2021-12-31	2022-06-29
SH603993	2021-12-31	2022-06-29
SH605499	2021-12-31	2022-06-29
SH688008	2021-12-31	2022-06-29
SH688009	2021-12-31	2022-06-29
SH688012	2021-12-31	2022-06-29
SH688036	2021-12-31	2022-06-29
SH688111	2021-12-31	2022-06-29
SH688126	2021-12-31	2022-06-29
SH688169	2021-12-31	2022-06-29
SH688363	2021-12-31	2022-06-29
SH688396	2021-12-31	2022-06-29
SH688561	2021-12-31	2022-06-29
SH688599	2021-12-31	2022-06-29
SH688981	2021-12-31	2022-06-29
SZ000001	2021-12-31	2022-06-29
SZ000002	2021-12-31	2022-06-29
SZ000063	2021-12-31	2022-06-29
SZ000066	2021-12-31	2022-06-29
SZ000069	2021-12-31	2022-06-29
SZ000100	2021-12-31	2022-06-29
SZ000157	2021-12-31	2022-06-29
SZ000166	2021-12-31	2022-06-29
SZ000301	2021-12-31	2022-06-29
SZ000333	2021-12-31	2022-06-29
SZ000338	2021-12-31	2022-06-29
SZ000425	2021-12-31	2022-06-29
SZ000538	2021-12-31	2022-06-29
SZ000568	2021-12-31	2022-06-29
SZ000596	2021-12-31	2022-06-29
SZ000625	2021-12-31	2022-06-29
SZ000651	2021-12-31	2022-06-29
SZ000661	2021-12-31	2022-06-29
SZ000703	2021-12-31	2022-06-29
SZ000708	2021-12-31	2022-06-29
SZ000725	2021-12-31	2022-06-29
SZ000768	2021-12-31	2022-06-29
SZ000776	2021-12-31	2022-06-29
SZ000783	2021-12-31	2022-06-29
SZ000786	2021-12-31	2022-06-29
SZ000800	2021-12-31	2022-06-29
SZ000858	2021-12-31	2022-06-29
SZ000876	2021-12-31	2022-06-29
SZ000895	2021-12-31	2022-06-29
SZ000938	2021-12-31	2022-06-29
SZ000963	2021-12-31	2022-06-29
SZ000977	2021-12-31	2022-06-29
SZ001979	2021-12-31	2022-06-29
SZ002001	2021-12-31	2022-06-29
SZ002007	2021-12-31	2022-06-29
SZ002008	2021-12-31	2022-06-29
SZ002024	2021-12-31	2022-06-29
SZ002027	2021-12-31	2022-06-29
SZ002032	2021-12-31	2022-06-29
SZ002044	2021-12-31	2022-06-29
SZ002049	2021-12-31	2022-06-29
SZ002050	2021-12-31	2022-06-29
SZ002064	2021-12-31	2022-06-29
SZ002120	2021-12-31	2022-06-29
SZ002129	2021-12-31	2022-06-29
SZ002142	2021-12-31	2022-06-29
SZ002157	2021-12-31	2022-06-29
SZ002179	2021-12-31	2022-06-29
SZ002202	2021-12-31	2022-06-29
SZ002230	2021-12-31	2022-06-29
SZ002236	2021-12-31	2022-06-29
SZ002241	2021-12-31	2022-06-29
SZ002252	2021-12-31	2022-06-29
SZ002271	2021-12-31	2022-06-29
SZ002304	2021-12-31	2022-06-29
SZ002311	2021-12-31	2022-06-29
SZ002352	2021-12-31	2022-06-29
SZ002371	2021-12-31	2022-06-29
SZ002410	2021-12-31	2022-06-29
SZ002414	2021-12-31	2022-06-29
SZ002415	2021-12-31	2022-06-29
SZ002459	2021-12-31	2022-06-29
SZ002460	2021-12-31	2022-06-29
SZ002466	2021-12-31	2022-06-29
SZ002475	2021-12-31	2022-06-29
SZ002493	2021-12-31	2022-06-29
SZ002555	2021-12-31	2022-06-29
SZ002568	2021-12-31	2022-06-29
SZ002594	2021-12-31	2022-06-29
SZ002600	2021-12-31	2022-06-29
SZ002601	2021-12-31	2022-06-29
SZ002602	2021-12-31	2022-06-29
SZ002607	2021-12-31	2022-06-29
SZ002624	2021-12-31	2022-06-29
SZ002709	2021-12-31	2022-06-29
SZ002714	2021-12-31	2022-06-29
SZ002736	2021-12-31	2022-06-29
SZ002791	2021-12-31	2022-06-29
SZ002812	2021-12-31	2022-06-29
SZ002821	2021-12-31	2022-06-29
SZ002841	2021-12-31	2022-06-29
SZ002916	2021-12-31	2022-06-29
SZ002938	2021-12-31	2022-06-29
SZ003816	2021-12-31	2022-06-29
SZ300003	2021-12-31	2022-06-29
SZ300014	2021-12-31	2022-06-29
SZ300015	2021-12-31	2022-06-29
SZ300033	2021-12-31	2022-06-29
SZ300059	2021-12-31	2022-06-29
SZ300122	2021-12-31	2022-06-29
SZ300124	2021-12-31	2022-06-29
SZ300142	2021-12-31	2022-06-29
SZ300144	2021-12-31	2022-06-29
SZ300274	2021-12-31	2022-06-29
SZ300316	2021-12-31	2022-06-29
SZ300347	2021-12-31	2022-06-29
SZ300408	2021-12-31	2022-06-29
SZ300413	2021-12-31	2022-06-29
SZ300433	2021-12-31	2022-06-29
SZ300450	2021-12-31	2022-06-29
SZ300498	2021-12-31	2022-06-29
SZ300529	2021-12-31	2022-06-29
SZ300558	2021-12-31	2022-06-29
SZ300595	2021-12-31	2022-06-29
SZ300601	2021-12-31	2022-06-29
SZ300628	2021-12-31	2022-06-29
SZ300676	2021-12-31	2022-06-29
SZ300677	2021-12-31	2022-06-29
SZ300750	2021-12-31	2022-06-29
SZ300759	2021-12-31	2022-06-29
SZ300760	2021-12-31	2022-06-29
SZ300782	2021-12-31	2022-06-29
SZ300866	2021-12-31	2022-06-29
SZ300888	2021-12-31	2022-06-29
SZ300896	2021-12-31	2022-06-29
SZ300999	2021-12-31	2022-06-29
SH600000	2022-06-30	2022-12-29
SH600009	2022-06-30	2022-12-29
SH600010	2022-06-30	2022-12-29
SH600011	2022-06-30	2022-12-29
SH600015	2022-06-30	2022-12-29
SH600016	2022-06-30	2022-12-29
SH600018	2022-06-30	2022-12-29
SH600019	2022-06-30	2022-12-29
SH600025	2022-06-30	2022-12-29
SH600028	2022-06-30	2022-12-29
SH600029	2022-06-30	2022-12-29
SH600030	2022-06-30	2022-12-29
SH600031	2022-06-30	2022-12-29
SH600036	2022-06-30	2022-12-29
SH600048	2022-06-30	2022-12-29
SH600050	2022-06-30	2022-12-29
SH600061	2022-06-30	2022-12-29
SH600085	2022-06-30	2022-12-29
SH600089	2022-06-30	2022-12-29
SH600104	2022-06-30	2022-12-29
SH600111	2022-06-30	2022-12-29
SH600115	2022-06-30	2022-12-29
SH600132	2022-06-30	2022-12-29
SH600150	2022-06-30	2022-12-29
SH600161	2022-06-30	2022-12-29
SH600176	2022-06-30	2022-12-29
SH600183	2022-06-30	2022-12-29
SH600188	2022-06-30	2022-12-29
SH600196	2022-06-30	2022-12-29
SH600219	2022-06-30	2022-12-29
SH600276	2022-06-30	2022-12-29
SH600309	2022-06-30	2022-12-29
SH600332	2022-06-30	2022-12-29
SH600346	2022-06-30	2022-12-29
SH600352	2022-06-30	2022-12-29
SH600362	2022-06-30	2022-12-29
SH600383	2022-06-30	2022-12-29
SH600406	2022-06-30	2022-12-29
SH600426	2022-06-30	2022-12-29
SH600436	2022-06-30	2022-12-29
SH600438	2022-06-30	2022-12-29
SH600460	2022-06-30	2022-12-29
SH600489	2022-06-30	2022-12-29
SH600519	2022-06-30	2022-12-29
SH600547	2022-06-30	2022-12-29
SH600570	2022-06-30	2022-12-29
SH600584	2022-06-30	2022-12-29
SH600585	2022-06-30	2022-12-29
SH600588	2022-06-30	2022-12-29
SH600600	2022-06-30	2022-12-29
SH600606	2022-06-30	2022-12-29
SH600655	2022-06-30	2022-12-29
SH600660	2022-06-30	2022-12-29
SH600690	2022-06-30	2022-12-29
SH600741	2022-06-30	2022-12-29
SH600745	2022-06-30	2022-12-29
SH600760	2022-06-30	2022-12-29
SH600763	2022-06-30	2022-12-29
SH600795	2022-06-30	2022-12-29
SH600809	2022-06-30	2022-12-29
SH600837	2022-06-30	2022-12-29
SH600845	2022-06-30	2022-12-29
SH600886	2022-06-30	2022-12-29
SH600887	2022-06-30	2022-12-29
SH600893	2022-06-30	2022-12-29
SH600900	2022-06-30	2022-12-29
SH600905	2022-06-30	2022-12-29
SH600918	2022-06-30	2022-12-29
SH600919	2022-06-30	2022-12-29
SH600926	2022-06-30	2022-12-29
SH600941	2022-06-30	2022-12-29
SH600958	2022-06-30	2022-12-29
SH600989	2022-06-30	2022-12-29
SH600999	2022-06-30	2022-12-29
SH601006	2022-06-30	2022-12-29
SH601009	2022-06-30	2022-12-29
SH601012	2022-06-30	2022-12-29
SH601021	2022-06-30	2022-12-29
SH601066	2022-06-30	2022-12-29
SH601088	2022-06-30	2022-12-29
SH601100	2022-06-30	2022-12-29
SH601111	2022-06-30	2022-12-29
SH601117	2022-06-30	2022-12-29
SH601138	2022-06-30	2022-12-29
SH601155	2022-06-30	2022-12-29
SH601166	2022-06-30	2022-12-29
SH601169	2022-06-30	2022-12-29
SH601186	2022-06-30	2022-12-29
SH601211	2022-06-30	2022-12-29
SH601216	2022-06-30	2022-12-29
SH601225	2022-06-30	2022-12-29
SH601229	2022-06-30	2022-12-29
SH601236	2022-06-30	2022-12-29
SH601238	2022-06-30	2022-12-29
SH601288	2022-06-30	2022-12-29
SH601318	2022-06-30	2022-12-29
SH601319	2022-06-30	2022-12-29
SH601328	2022-06-30	2022-12-29
SH601336	2022-06-30	2022-12-29
SH601360	2022-06-30	2022-12-29
SH601377	2022-06-30	2022-12-29
SH601390	2022-06-30	2022-12-29
SH601398	2022-06-30	2022-12-29
SH601600	2022-06-30	2022-12-29
SH601601	2022-06-30	2022-12-29
SH601618	2022-06-30	2022-12-29
SH601628	2022-06-30	2022-12-29
SH601633	2022-06-30	2022-12-29
SH601658	2022-06-30	2022-12-29
SH601668	2022-06-30	2022-12-29
SH601669	2022-06-30	2022-12-29
SH601688	2022-06-30	2022-12-29
SH601698	2022-06-30	2022-12-29
SH601728	2022-06-30	2022-12-29
SH601766	2022-06-30	2022-12-29
SH601788	2022-06-30	2022-12-29
SH601799	2022-06-30	2022-12-29
SH601800	2022-06-30	2022-12-29
SH601808	2022-06-30	2022-12-29
SH601816	2022-06-30	2022-12-29
SH601818	2022-06-30	2022-12-29
SH601825	2022-06-30	2022-12-29
SH601838	2022-06-30	2022-12-29
SH601857	2022-06-30	2022-12-29
SH601865	2022-06-30	2022-12-29
SH601868	2022-06-30	2022-12-29
SH601877	2022-06-30	2022-12-29
SH601878	2022-06-30	2022-12-29
SH601881	2022-06-30	2022-12-29
SH601888	2022-06-30	2022-12-29
SH601898	2022-06-30	2022-12-29
SH601899	2022-06-30	2022-12-29
SH601901	2022-06-30	2022-12-29
SH601916	2022-06-30	2022-12-29
SH601919	2022-06-30	2022-12-29
SH601939	2022-06-30	2022-12-29
SH601966	2022-06-30	2022-12-29
SH601985	2022-06-30	2022-12-29
SH601988	2022-06-30	2022-12-29
SH601989	2022-06-30	2022-12-29
SH601995	2022-06-30	2022-12-29
SH601998	2022-06-30	2022-12-29
SH603019	2022-06-30	2022-12-29
SH603087	2022-06-30	2022-12-29
SH603160	2022-06-30	2022-12-29
SH603185	2022-06-30	2022-12-29
SH603195	2022-06-30	2022-12-29
SH603259	2022-06-30	2022-12-29
SH603260	2022-06-30	2022-12-29
SH603288	2022-06-30	2022-12-29
SH603290	2022-06-30	2022-12-29
SH603369	2022-06-30	2022-12-29
SH603392	2022-06-30	2022-12-29
SH603486	2022-06-30	2022-12-29
SH603501	2022-06-30	2022-12-29
SH603659	2022-06-30	2022-12-29
SH603799	2022-06-30	2022-12-29
SH603806	2022-06-30	2022-12-29
SH603833	2022-06-30	2022-12-29
SH603882	2022-06-30	2022-12-29
SH603899	2022-06-30	2022-12-29
SH603986	2022-06-30	2022-12-29
SH603993	2022-06-30	2022-12-29
SH605499	2022-06-30	2022-12-29
SH688005	2022-06-30	2022-12-29
SH688008	2022-06-30	2022-12-29
SH688012	2022-06-30	2022-12-29
SH688036	2022-06-30	2022-12-29
SH688065	2022-06-30	2022-12-29
SH688111	2022-06-30	2022-12-29
SH688126	2022-06-30	2022-12-29
SH688169	2022-06-30	2022-12-29
SH688363	2022-06-30	2022-12-29
SH688396	2022-06-30	2022-12-29
SH688561	2022-06-30	2022-12-29
SH688599	2022-06-30	2022-12-29
SH688981	2022-06-30	2022-12-29
SZ000001	2022-06-30	2022-12-29
SZ000002	2022-06-30	2022-12-29
SZ000063	2022-06-30	2022-12-29
SZ000066	2022-06-30	2022-12-29
SZ000069	2022-06-30	2022-12-29
SZ000100	2022-06-30	2022-12-29
SZ000157	2022-06-30	2022-12-29
SZ000166	2022-06-30	2022-12-29
SZ000301	2022-06-30	2022-12-29
SZ000333	2022-06-30	2022-12-29
SZ000338	2022-06-30	2022-12-29
SZ000408	2022-06-30	2022-12-29
SZ000425	2022-06-30	2022-12-29
SZ000538	2022-06-30	2022-12-29
SZ000568	2022-06-30	2022-12-29
SZ000596	2022-06-30	2022-12-29
SZ000625	2022-06-30	2022-12-29
SZ000651	2022-06-30	2022-12-29
SZ000661	2022-06-30	2022-12-29
SZ000703	2022-06-30	2022-12-29
SZ000708	2022-06-30	2022-12-29
SZ000725	2022-06-30	2022-12-29
SZ000768	2022-06-30	2022-12-29
SZ000776	2022-06-30	2022-12-29
SZ000786	2022-06-30	2022-12-29
SZ000792	2022-06-30	2022-12-29
SZ000800	2022-06-30	2022-12-29
SZ000858	2022-06-30	2022-12-29
SZ000876	2022-06-30	2022-12-29
SZ000877	2022-06-30	2022-12-29
SZ000895	2022-06-30	2022-12-29
SZ000938	2022-06-30	2022-12-29
SZ000963	2022-06-30	2022-12-29
SZ000977	2022-06-30	2022-12-29
SZ001289	2022-06-30	2022-12-29
SZ001979	2022-06-30	2022-12-29
SZ002001	2022-06-30	2022-12-29
SZ002007	2022-06-30	2022-12-29
SZ002008	2022-06-30	2022-12-29
SZ002027	2022-06-30	2022-12-29
SZ002032	2022-06-30	2022-12-29
SZ002049	2022-06-30	2022-12-29
SZ002050	2022-06-30	2022-12-29
SZ002064	2022-06-30	2022-12-29
SZ002074	2022-06-30	2022-12-29
SZ002120	2022-06-30	2022-12-29
SZ002129	2022-06-30	2022-12-29
SZ002142	2022-06-30	2022-12-29
SZ002179	2022-06-30	2022-12-29
SZ002202	2022-06-30	2022-12-29
SZ002230	2022-06-30	2022-12-29
SZ002236	2022-06-30	2022-12-29
SZ002241	2022-06-30	2022-12-29
SZ002252	2022-06-30	2022-12-29
SZ002271	2022-06-30	2022-12-29
SZ002304	2022-06-30	2022-12-29
SZ002311	2022-06-30	2022-12-29
SZ002352	2022-06-30	2022-12-29
SZ002371	2022-06-30	2022-12-29
SZ002410	2022-06-30	2022-12-29
SZ002414	2022-06-30	2022-12-29
SZ002415	2022-06-30	2022-12-29
SZ002459	2022-06-30	2022-12-29
SZ002460	2022-06-30	2022-12-29
SZ002466	2022-06-30	2022-12-29
SZ002475	2022-06-30	2022-12-29
SZ002493	2022-06-30	2022-12-29
SZ002555	2022-06-30	2022-12-29
SZ002568	2022-06-30	2022-12-29
SZ002594	2022-06-30	2022-12-29
SZ002600	2022-06-30	2022-12-29
SZ002601	2022-06-30	2022-12-29
SZ002602	2022-06-30	2022-12-29
SZ002607	2022-06-30	2022-12-29
SZ002648	2022-06-30	2022-12-29
SZ002709	2022-06-30	2022-12-29
SZ002714	2022-06-30	2022-12-29
SZ002736	2022-06-30	2022-12-29
SZ002791	2022-06-30	2022-12-29
SZ002812	2022-06-30	2022-12-29
SZ002821	2022-06-30	2022-12-29
SZ002841	2022-06-30	2022-12-29
SZ002916	2022-06-30	2022-12-29
SZ002920	2022-06-30	2022-12-29
SZ002938	2022-06-30	2022-12-29
SZ003816	2022-06-30	2022-12-29
SZ300003	2022-06-30	2022-12-29
SZ300014	2022-06-30	2022-12-29
SZ300015	2022-06-30	2022-12-29
SZ300033	2022-06-30	2022-12-29
SZ300059	2022-06-30	2022-12-29
SZ300122	2022-06-30	2022-12-29
SZ300124	2022-06-30	2022-12-29
SZ300142	2022-06-30	2022-12-29
SZ300207	2022-06-30	2022-12-29
SZ300223	2022-06-30	2022-12-29
SZ300274	2022-06-30	2022-12-29
SZ300316	2022-06-30	2022-12-29
SZ300347	2022-06-30	2022-12-29
SZ300408	2022-06-30	2022-12-29
SZ300413	2022-06-30	2022-12-29
SZ300433	2022-06-30	2022-12-29
SZ300450	2022-06-30	2022-12-29
SZ300454	2022-06-30	2022-12-29
SZ300496	2022-06-30	2022-12-29
SZ300498	2022-06-30	2022-12-29
